1	-1	-2	0
2	-1	-2	3
2	-1	-3	4
2	0	-3	5
2	0	-2	6
3	0	-2	9
2	0	-2	10
2	1	-2	11
1	1	-2	12
1	0	-2	15
1	1	-2	18
1	1	-3	19
1	1	-4	20
0	1	-4	21
0	0	-4	24
0	1	-4	25
0	2	-4	26
0	2	-3	27
0	2	-4	28
0	1	-4	29
0	2	-4	30
1	2	-4	31
1	2	-3	32
1	1	-3	33
1	1	-2	36
1	1	-1	39
1	1	-2	40
2	1	-2	41
2	1	-1	42
2	0	-1	43
2	0	0	44
1	0	0	45
2	0	0	48
2	0	1	49
3	0	1	50
2	0	1	51
2	1	1	54
2	1	0	57
3	1	0	58
3	1	1	59
4	1	1	60
3	1	1	61
3	1	0	62
3	2	0	63
3	1	0	64
2	1	0	65
2	0	0	66
1	0	0	69
1	1	0	70
1	2	0	71
1	2	-1	72
1	1	-1	73
1	1	-2	74
2	1	-2	75
2	1	-1	76
3	1	-1	77
2	1	-1	78
2	1	0	79
1	1	0	80
1	1	-1	81
1	0	-1	82
1	1	-1	83
1	1	-2	84
1	1	-1	85
1	1	-2	86
1	0	-2	87
1	-1	-2	90
0	-1	-2	93
0	0	-2	94
0	0	-1	95
0	1	-1	96
0	1	-2	97
0	2	-2	98
0	2	-1	99
0	2	-2	100
0	2	-3	101
0	1	-3	102
0	0	-3	103
0	0	-2	104
0	1	-2	105
1	1	-2	106
1	0	-2	107
2	0	-2	108
1	0	-2	111
1	0	-3	112
0	0	-3	113
0	0	-2	114
-1	0	-2	115
-1	-1	-2	116
-1	0	-2	117
-1	0	-1	118
-1	0	-2	119
-1	0	-1	120
0	0	-1	121
0	1	-1	122
-1	1	-1	123
0	1	-1	124
-1	1	-1	125
-1	1	0	126
-2	1	0	129
-2	0	0	130
-2	0	1	131
-2	0	2	132
-2	0	3	133
-2	1	3	134
-1	1	3	135
-1	1	2	136
-1	1	1	137
-1	1	0	138
-1	1	1	139
-1	0	1	140
-2	0	1	141
-2	0	0	142
-1	0	0	143
0	0	0	144
0	0	1	145
-1	0	1	146
-1	0	0	147
0	0	0	148
-1	0	0	149
-1	1	0	150
-2	1	0	151
-1	1	0	152
-1	0	0	153
-2	0	0	154
-1	0	0	155
-1	1	0	156
-1	1	1	157
0	1	1	158
0	1	2	159
0	0	2	160
0	0	1	161
0	0	2	162
0	-1	2	163
0	0	2	164
1	0	2	165
0	0	2	166
-1	0	2	167
-1	-1	2	168
-1	0	2	169
0	0	2	170
0	0	1	171
1	0	1	174
1	0	0	177
0	0	0	180
0	-1	0	181
-1	-1	0	182
-1	-2	0	183
-1	-2	-1	186
-1	-2	-2	187
-1	-2	-1	188
0	-2	-1	189
1	-2	-1	190
0	-2	-1	191
0	-2	-2	192
0	-2	-1	193
0	-2	0	194
0	-1	0	195
0	-1	-1	196
0	0	-1	197
1	0	-1	198
0	0	-1	199
-1	0	-1	200
-1	0	0	201
-1	0	1	204
-1	0	0	205
-1	-1	0	206
-1	-2	0	207
-1	-1	0	208
-2	-1	0	209
-2	-1	1	210
-3	-1	1	213
-2	-1	1	214
-2	0	1	215
-3	0	1	216
-3	0	2	219
-3	-1	2	220
-2	-1	2	221
-2	-1	1	222
-3	-1	1	223
-3	-1	0	224
-2	-1	0	225
-2	-1	-1	226
-1	-1	-1	227
-1	-1	-2	228
-1	-1	-1	229
0	-1	-1	230
-1	-1	-1	231
-1	0	-1	232
-1	0	-2	233
-1	0	-1	234
-2	0	-1	235
-2	0	-2	236
-2	0	-1	237
-2	-1	-1	240
-3	-1	-1	243
-2	-1	-1	246
-2	-1	-2	247
-2	-1	-1	248
-2	-2	-1	249
-2	-2	0	250
-2	-2	1	251
-2	-3	1	252
-2	-3	0	253
-1	-3	0	254
-1	-3	1	255
-1	-3	2	256
-2	-3	2	257
-1	-3	2	258
-1	-2	2	259
-1	-1	2	260
-1	-1	3	261
0	-1	3	262
1	-1	3	263
1	-1	2	264
1	-2	2	265
1	-2	1	266
1	-1	1	267
1	-1	0	270
0	-1	0	273
-1	-1	0	274
-2	-1	0	275
-2	0	0	276
-3	0	0	277
-3	-1	0	278
-3	-1	1	279
-2	-1	1	280
-1	-1	1	281
-1	-1	0	282
-1	-1	1	285
-1	-1	0	286
-1	-1	1	287
-1	-1	2	288
-1	-2	2	291
-1	-2	1	292
0	-2	1	293
0	-1	1	294
1	-1	1	297
1	-1	2	298
1	-1	1	299
