0	9.56	-2.5	-9.46
0	14.9535	-2.65116	-8.83721
0	18.5588	-1.97059	-10.3529
0	19.3846	1.21539	-9.69231
0	18.18	-0.26	-6.24
0	18.3194	2.66667	-4.625
0	20.28	8.74	-4.58
0	15.8684	9.31579	-6.28947
0	17.7778	11.4444	-8.93333
0	16.7222	12.4444	-5.61111
0	21.1957	10.9565	-1.8913
0	18.9615	11.8846	1.07692
0	15.434	13.2453	2.01887
0	12.3871	14.0968	4
0	9.61702	16.4043	2.89362
0	10.3448	14.8966	0.103448
0	9.36842	17.1404	2.94737
0	8.42	10.78	5.04
0	8.42105	10.7632	5.55263
0	9.48718	12.9744	2.33333
0	10.4098	16.0492	3.81967
0	6.3	18.16	2.82
0	5.15	22.05	2.85
0	4.44444	26.875	4.48611
0	4.83051	25.8136	6.28814
0	3.67647	27.1176	5.61765
0	0.382353	30.6176	5
0	-0.758621	29.2759	1.65517
0	-0.190476	30.6667	0.904762
0	-0.26	28.18	4.56
0	-1.26316	29.9737	6.02632
0	3.5	25.35	10.25
0	8.38028	23.9718	12
0	11.2143	25.1429	12.7381
0	9.37037	24.6296	16.7778
0	10.9275	25.3478	13.6232
0	8.5625	23.6562	11.9062
0	11.0385	25.0577	10.1346
0	10.8182	27.0606	12.697
0	10.22	24.92	8.38
0	10.3333	26.8889	10.2222
0	10.8889	22.2778	11.7222
0	11.0612	20.9184	11.1837
0	15.5857	25.5286	11.1143
0	17.9077	25.0923	11.5385
0	19.6719	26.9375	9.51562
0	20.3226	26.3226	5.12903
0	21.6957	26.087	2.08696
0	25.4211	23.1053	0.0175439
0	24.64	19.32	0.84
0	27.359	18.4103	3.79487
0	28.82	19.2	5.42
0	28.7705	14.1311	7.18033
0	23.6207	15.1034	2.06897
0	21.5	15.0833	2.13889
0	23.9412	15.0882	4.32353
0	20.5	19.9615	4.23077
0	22.5714	16.7143	3.76191
0	24.8525	15.3607	3.5082
0	25.5	15.64	5.66
0	28.32	12.5	2.74
0	22.8305	11	3.91525
0	24.0923	9.93846	1.92308
0	23.94	9.78	3.6
0	26.942	3.05797	0.652172
0	24.6765	2.05882	-3.14706
0	24.1667	-1.66667	-2.22222
0	25.1562	0.703125	-1.01562
0	23.62	-2.74	-1.6
0	22.0444	-3.22222	-4.57778
0	20.0448	-6.32836	-5.07463
0	20.94	-6.64	-4.34
0	16.434	-5.16981	-2.18868
0	13.1739	-3.95652	0.913044
0	19.16	-0.200001	1.28
0	22.2	-0.799999	1.92
0	23.28	4.92	2.72
0	25	7.47222	2.02778
0	28.96	6.14	3.74
0	24.2464	2.89855	4.37681
0	21.5918	-0.530613	5.04082
0	24.3548	1.09678	3.09678
0	25.2	3.72	-1.92
0	23.34	4.32	-0.98
0	26.06	3.02	3.92
0	25.7	0.28	4.38
0	29.4615	-1.38461	0.538462
0	30.5333	2.73333	1.13333
0	30.4028	2.27778	0.125
0	27.6712	1.54795	-6.41096
0	29.1154	-0.115383	-0.307692
0	31.7206	-4.17647	3.60294
0	32.6379	-3.34483	2.25862
0	31.1096	-1.9726	0.493151
0	34.8406	1.91304	0.043478
0	33.0323	5.09677	0.0322581
0	31.125	4.4375	-4.5625
0	29.0299	8.14925	-2.77612
0	27.04	13.62	-6.98
0	27.58	12.3	-11.48
0	28.4	18.96	-10.12
0	31.64	15.8	-7.88
0	33.7143	13.0816	-5.5102
0	36	9.27119	-8.88136
0	31.0333	8.73333	-10.3667
0	30.8904	3.27397	-11.5479
0	32.175	4.775	-7.5
0	31.18	1.9	-3.72
0	29.32	-5.04	-4.6
0	29.2	-4.12	-2.24
0	29.6	-4.64	-0.52
0	30.7833	-3.8	1.45
0	29.6286	-8.05714	-0.171429
0	28.2857	-12.4429	-4.24286
0	28.7385	-14.0462	-2.64615
0	34.0152	-16.4091	-5.18182
0	35.0667	-21.4167	-5.48333
0	34.125	-23.65	-7.025
0	41.0588	-24.2157	-5.01961
0	39.88	-25.36	-3.24
0	38.5238	-28.6905	-3.64286
0	33.4688	-31.7344	-6.01562
0	30.7568	-32.7027	-8.40541
0	31.5319	-35.7447	-10.7447
0	33.64	-35.58	-12.62
0	33.32	-34.68	-11.08
0	33.04	-35.92	-14.24
0	38.04	-32.26	-12.94
0	38.76	-29.5	-8.26
0	37.14	-33.4	-9.86
0	31.64	-33.64	-16.56
0	26.54	-33.18	-13.36
0	25.56	-32.7	-11.14
0	23.88	-32.48	-10.92
0	27.36	-32.22	-9.18
0	19.7	-28.76	-7.7
0	20.4	-28.88	-1.88
0	21.14	-30.66	-4.36
0	17.16	-30.86	-5.02
0	19.94	-29.98	-7.64
0	19.46	-28.32	-7.5
0	18.48	-28.18	-7.1
0	18.56	-29.18	-10.14
0	15.34	-27.72	-9.34
0	14.1905	-23.3968	-11.6984
0	13.5357	-25.3214	-14
0	15.3768	-21.971	-9.82609
0	14.5517	-20.431	-12.8103
0	15.1429	-13.6857	-9.6
0	14.6615	-12.4462	-6.47692
0	15.451	-7.68628	-6.05882
0	14.0896	-5.13433	-7.77612
0	14.5849	-5.67924	-8.16981
0	12.2667	-6.46667	-8.3
0	10.7843	-2.05882	-6.03922
0	3.87805	2.19512	-6.58537
0	3.22727	5.34091	-6.97727
0	4.40351	3.10526	-8.01754
0	7.12069	1.96552	-14.3621
0	9.375	0.25	-14
0	11.6458	3.14583	-10.2083
0	16.1515	1.62121	-11.5909
0	14.9851	-0.029851	-11.8955
0	14.0926	-3.09259	-7.37037
0	12.96	-1.84	-7.4
0	6.6	-4.78	-11.06
0	10.898	-4.57143	-8.83673
0	15.2	-5.2	-8.6
0	14.9111	-3.88889	-9.88889
0	15.0781	-6.375	-10.4531
0	15.4	-7.68	-11.6
0	15.3279	-7.21312	-11.082
0	19.1754	-5.45614	-10.1579
0	24.1216	-10.0405	-11.0811
0	24.7755	-13.1633	-11.2653
0	26.6829	-11.6341	-13.0732
0	28.6296	-10.8333	-12.6111
0	30.6429	-9.03571	-10.9643
0	26.06	-8.58	-11.4
0	26.7037	-12.3704	-9.07407
0	30.1379	-8.10345	-11.4483
0	33.3438	-6.40625	-9.40625
0	31.4242	-0.515152	-7.78788
0	30.7714	-4.34286	-7.6
0	32.2419	-2.69355	-6.80645
0	35.44	-4.22	-2.18
0	37.7308	-2.88461	-3.69231
0	39.8413	-3.98413	-1.87302
0	37.2692	-2	-2.19231
0	32.4848	-6.51515	-0.181818
0	33.4194	-7.83871	-4.58064
0	28	-9.96	-7.24
0	30.82	-5.1	-2.16
0	30.86	-4.62	-1.16
0	28.74	0.18	1.36
0	28.9863	5.63014	0.410959
0	29.1	6.76667	0.266667
0	27.92	2.48	-1.84
0	31.64	-0.459999	-0.0599999
0	29.3529	2.19608	-1.56863
0	27.7742	3.93548	0.645161
0	29.8676	2.80882	2.61765
0	26.3235	6.88235	2.26471
0	29.619	7.97619	-0.928572
0	28.8542	9.41667	0.0625
0	23.5455	12.8636	-0.590909
0	23.8108	14.5405	-3.02703
0	24.6744	16.6279	-4.11628
0	25.2381	21.2143	-2.83333
0	26.8364	23.0909	-5.90909
0	29.2286	21.5857	-1.81429
0	27.1538	21.1154	-1.03846
0	31.6923	15.6154	-0.953846
0	31.1	14.8	-0.54
0	28.5862	13.1724	0.551724
0	27.96	13.64	-1.76
0	28.2	9.57143	-2.02857
0	30.1304	8.28986	-8.95652
0	33.56	7.12	-9.36
0	34.2667	7.66667	-9.53333
0	27.4789	4.95775	-6.56338
0	26.82	5.86	-8.6
0	26.94	-1.44	-8.14
0	28.4138	0.034481	-4.13793
0	30.52	3.08	-4.52
0	32.3448	5.58621	-4.51724
0	36.2449	6.7551	-7.22449
0	34.6774	3.96774	-2.6129
0	33.4923	3.21538	0.261539
0	31.5714	4.89796	-2.2449
0	28.7097	3.30645	1.08064
0	26.6786	4.78571	1.17857
0	26.7647	5.61765	-0.676471
0	25.3864	9.88636	-1
0	24.2727	11.1591	0.386364
0	27.92	11.24	0.200001
0	29.6667	10.3939	-0.939394
0	27.6818	12.9242	-0.060606
0	24.98	9.46	-0.84
0	25.6667	8.69697	-1.78788
0	21.25	8.65	-2.4
0	18.64	7.52	-4.2
0	19.9032	7.6129	-3.87097
0	23.475	8.75	-3.375
0	25	6.52778	-6.19444
0	23.44	13	-10.48
0	20.7606	8.59155	-16.6901
0	23.863	5.78082	-14.0137
0	23.9615	5.57692	-15.0769
0	24.1364	5.84848	-14.3182
0	21.4211	7.26316	-11.0877
0	20.6333	8	-10.4333
0	19.0972	9.18056	-8.16667
0	22.84	7.84	-13.6
0	22.2	4.88	-15.72
0	23.1034	0.655172	-18.7586
1	25.56	7.5	-16.54
1	25.0465	7.65116	-17.1628
1	21.4412	6.97059	-15.6471
1	20.6154	3.78462	-9.69231
1	21.82	5.26	-9.76
1	21.6806	3.66667	-10.625
1	20.28	9.74	-11.42
1	15.8684	11.6842	-9.71053
1	16.2222	9.55556	-6.93333
1	17.2778	8.55556	-4.38889
1	17.1957	11.9565	0.108696
1	14.9615	12.8846	3.07692
1	11.434	13.7547	4.01887
1	8.3871	11.0968	6
1	6.38298	13.4043	4.89362
1	6.34483	11.8966	5.89655
1	6.63158	11.8596	3.05263
1	7.58	9.78	5.04
1	7.57895	9.76316	5.55263
1	11.4872	11.9744	2.33333
1	12.4098	16.9508	2.18033
1	8.3	14.84	4.82
1	7.15	10.95	7.15
1	5.55556	7.875	8.48611
1	6.83051	6.81356	13.7119
1	12.3235	8.11765	14.3824
1	12.3824	10.3824	11
1	14.7586	10.2759	8.34483
1	13.8095	11.6667	9.09524
1	13.74	9.18	5.44
1	19.2632	10.9737	3.97368
1	17.5	6.35	-0.25
1	15.6197	7.02817	-2
1	12.7857	14.1429	-2.73809
1	11.3704	16.3704	-6.77778
1	12.9275	16.3478	-6.37681
1	10.5625	11.3438	-8.09375
1	13.0385	10.0577	-12.1346
1	12.8182	9.93939	-9.30303
1	12.22	12.08	-8.38
1	13.6667	10.1111	-10.2222
1	13.1111	14.7222	-12.2778
1	12.9388	17.9184	-17.1837
1	15.5857	17.4714	-17.1143
1	17.9077	16.0923	-17.5385
1	19.6719	16.0625	-15.5156
1	20.3226	16.6774	-11.129
1	21.6957	15.087	-5.91304
1	25.4211	15.8947	-7.98246
1	24.64	16.32	-7.16
1	27.359	15.4103	-3.79487
1	27.18	19.8	-2.58
1	22.7705	24.8689	0.819672
1	17.6207	20.1034	2.06897
1	18.5	20.0833	2.13889
1	21.9412	17.9118	-0.323529
1	21.5	13.0385	-0.230769
1	24.5714	15.7143	3.7619
1	25.1475	19.6393	3.5082
1	24.5	19.36	5.66
1	24.32	17.5	2.74
1	23.1695	16	3.91525
1	21.9077	10.9385	1.92308
1	22.06	10.78	3.6
1	19.058	11.942	0.652174
1	24.6765	13.0588	-3.14706
1	24.1667	14.6667	0.222222
1	25.1562	12.2969	2.98438
1	23.62	15.74	2.4
1	23.9556	16.2222	0.577778
1	16.0448	18.6716	-1.07463
1	23.06	18.36	2.34
1	26.434	16.1698	0.188679
1	26.8261	11.0435	2.91304
1	25.16	9.2	3.28
1	28.2	9.8	-1.92
1	24.72	4.08	-1.28
1	23	1.52778	3.97222
1	23.04	5.14	2.26
1	27.7536	1.89855	-1.62319
1	31.5918	1.53061	-1.04082
1	31.6452	-0.0967741	0.903226
1	30.8	-2.72	0.0799999
1	32.66	-6.68	1.02
1	29.94	-7.98	5.92
1	30.3	-10.72	7.62
1	27.4615	-11.6154	11.4615
1	31.4667	-15.7333	13.1333
1	31.5972	-15.2778	15.875
1	34.3288	-19.4521	15.589
1	33.1154	-20.8846	21.6923
1	38.2794	-17.1765	18.3971
1	37.3621	-13.6552	18.2586
1	39.1096	-10.9726	15.5068
1	37.1594	-7.08696	10.0435
1	38.9677	-3.90323	10.0323
1	40.875	-1.4375	5.4375
1	42.9701	-5.14925	7.22388
1	44.96	-10.62	3.02
