0	0.89197	3.23582	2.55099	3.8145	4.56131	4.77494	7.11893	12.0121	12.6881	9.16848	8.73143	8.50365	10.7748	8.65193	10.1772	6.2413	7.90246	9.70487	8.45481	8.69562	8.52643	8.93608	14.8805	16.4324	16.4606	18.8573	17.041	18.7966	17.5812	15.4662	12.6332	16.4373	16.0909	13.4991	14.1516	15.5995	15.3647	19.8798	20.5829	19.3576	20.0426	21.9766	19.0219	21.0907	19.9128	23.0255	26.7855	27.7111	34.9434	35.7349	38.1182	36.2256	40.2975	42.1106	42.7511	41.9864	44.3502	43.42	45.2001	49.7091	55.2985	59.6184	61.739	60.3476	60.6937	60.1222	63.6151	62.5126	65.4947	65.7483	65.6158	63.008	64.9186	64.9247	66.537	66.1746	65.3506	68.0758	64.2625	61.2056	58.8974	61.3326	63.032	60.1247	62.9081	65.5915	65.7273	65.406	64.8143	62.1604	62.0884	62.8052	63.3385	62.8653	64.3715	63.0777	65.6497	65.2554	66.8317	63.6993	67.1973	67.5792	62.2636	64.1009	62.2669	66.8563	69.3036	68.5093	67.7149	68.2915	68.7055	64.5455	64.5777	60.6033	59.6379	58.1481	59.6946	61.1283	63.6036	64.5693	65.6153	65.9243	69.4385	73.3376	73.0428	78.9373	80.1932	85.6965	89.0306	92.6928	89.2818	92.0131	93.1	95.531	101.407	99.9518	102.436	104.871	106.382	104.834	109.028	110.389	109.231	114.617	113.806	111.365	109.548	106.948	110.404	109.345	113.546	117.052	117.383	117.166	118.871	123.695	128.32	133.697	140.214	144.799	149.517	153.639	150.802	149.877	148.939	152.195	151.942	152.86	153.398	154.306	156.084	149.715	149.593	152.506	151.628	153.695	154.458	153.252	153.272	156.176	158.857	156.684	157.715	158.932	163.115	159.864	159.832	161.328	157.626	156.929	152.324	149.862	153.254	152.545	152.419	149.185	151.376	156.496	155.544	151.281	153.236	154.411	155.596	156.644	159.148	163.129	165.247	167.881	167.76	168.79	168.415	170.438	166.901	166.836	165.963	169.262	173.006	175.233	176.343	179.637	176.426	181.319	182.588	181.708	179.768	182.642	180.786	180.613	177.014	181.644	180.654	180.292	185.607	185.413	180.13	177.975	176.524	177.041	176.455	180.445	180.174	177.138	176.575	178.737	179.616	180.326	183.729	182.867	177.997	177.023	179.562	179.515	181.521	181.838	182.091	
0	0	3.7845	2.8191	4.32587	5.38078	5.59383	7.6549	12.5788	13.1847	9.77873	9.27757	8.47974	11.0103	9.10553	10.8202	6.789	8.62109	10.169	8.62036	8.99212	8.82803	9.14709	15.0704	16.6128	16.7722	19.0836	17.217	18.9156	17.5427	15.1922	12.2055	15.8453	15.5119	12.9211	13.581	14.9622	14.7249	19.2298	19.9289	18.6519	19.3689	21.173	18.2913	20.275	19.1419	22.3208	26.0649	27.0301	34.3334	35.1496	37.5012	35.6187	39.6987	41.5074	42.1561	41.3266	43.6789	42.8071	44.5626	49.065	54.6955	59.0527	61.1757	59.786	60.1386	59.564	63.0703	61.9287	64.9289	65.1365	65.0656	62.4905	64.3944	64.3921	66.0099	65.628	64.7854	67.5006	63.6611	60.6248	58.3051	60.7655	62.4815	59.5656	62.3271	64.9899	65.1148	64.7818	64.2261	61.584	61.508	62.2243	62.757	62.2968	63.8573	62.5806	65.1551	64.7721	66.2867	63.1588	66.6675	67.0338	61.68	63.4988	61.7207	66.3071	68.7509	67.9243	67.1567	67.7405	68.1418	64.0136	63.9998	60.0431	59.0875	57.5948	59.1299	60.573	63.0475	64.0193	65.0467	65.3437	68.8674	72.7631	72.4951	78.392	79.631	85.134	88.4742	92.1368	88.7333	91.4415	92.5047	94.9221	100.81	99.3638	101.872	104.292	105.802	104.232	108.419	109.767	108.629	114.055	113.234	110.813	109.005	106.388	109.862	108.799	113.005	116.528	116.862	116.669	118.386	123.211	127.836	133.212	139.72	144.293	149.003	153.115	150.282	149.365	148.428	151.675	151.424	152.332	152.873	153.785	155.568	149.226	149.095	151.989	151.12	153.183	153.944	152.742	152.769	155.67	158.35	156.182	157.204	158.421	162.63	159.384	159.336	160.833	157.125	156.418	151.8	149.32	152.725	152.028	151.9	148.671	150.855	155.991	155.039	150.774	152.714	153.892	155.071	156.122	158.622	162.604	164.725	167.357	167.226	168.266	167.887	169.921	166.363	166.298	165.426	168.731	172.469	174.687	175.804	179.1	175.892	180.778	182.044	181.177	179.251	182.104	180.237	180.063	176.481	181.099	180.12	179.753	185.07	184.861	179.575	177.44	175.974	176.489	175.914	179.894	179.621	176.584	176.023	178.176	179.085	179.797	183.21	182.327	177.463	176.499	179.04	178.983	180.986	181.299	181.549	
0	0	0	1.73881	1.38443	2.83447	3.17919	4.10442	9.19874	9.82944	6.01238	6.19785	6.38247	7.81408	5.47215	7.16566	3.64721	5.01648	7.46211	5.95684	5.65817	5.68015	6.96092	12.9848	14.4212	14.0511	17.072	15.1596	16.8322	15.5489	13.8676	11.737	16.0416	15.6063	12.976	13.9815	16.2938	15.797	20.8024	21.3179	20.5179	21.195	23.1798	20.22	22.3581	21.0194	24.3378	28.6659	29.7298	36.8745	37.5575	39.9652	38.1127	42.3954	44.036	44.7192	44.0565	46.5393	45.3981	47.1789	51.6527	57.2127	61.445	63.6452	62.2346	62.7306	62.0394	65.5506	64.5709	67.5314	67.717	67.5478	64.9289	66.7838	66.7816	68.537	68.1144	67.2908	70.0445	66.3025	63.348	61.0164	63.2581	64.8788	61.9713	64.6512	67.3645	67.4797	67.3324	66.6228	64.178	64.176	64.8733	65.3687	64.945	66.3563	65.1304	67.7863	67.2199	68.8546	65.7661	69.2118	69.5906	64.257	65.971	64.1146	68.7287	71.0431	70.2704	69.4576	70.0742	70.5239	66.3782	66.6128	62.7043	61.8488	60.3457	61.8119	63.127	65.6235	66.5681	67.6107	67.9794	71.47	75.2534	74.9848	80.916	82.1693	87.6229	90.9509	94.6866	91.1853	93.835	94.8243	97.1953	103.054	101.454	103.85	106.336	107.817	106.225	110.429	111.751	110.534	115.868	115.052	112.628	110.908	108.353	111.793	110.793	114.99	118.45	118.823	118.552	120.23	125.038	129.728	135.16	141.745	146.36	151.018	155.171	152.268	151.365	150.441	153.727	153.428	154.343	154.897	155.861	157.632	151.188	151.05	153.915	153.051	155.091	155.91	154.702	154.729	157.6	160.227	157.986	159.072	160.318	164.489	161.216	161.276	162.779	159.105	158.415	153.842	151.418	154.707	154.047	153.864	150.646	152.831	157.906	156.931	152.708	154.751	155.939	157.117	158.12	160.634	164.597	166.706	169.387	169.249	170.203	169.922	171.907	168.409	168.34	167.472	170.77	174.456	176.672	177.756	181.011	177.764	182.674	183.995	183.09	181.163	184.038	182.198	182.026	178.442	183.067	182.034	181.715	187.004	186.84	181.572	179.406	177.954	178.455	177.867	181.892	181.649	178.571	177.978	180.134	180.954	181.628	185.02	184.219	179.36	178.359	180.854	180.87	182.912	183.185	183.462	
0	0	0	0	1.71862	4.32589	4.67575	5.68268	10.8286	11.375	7.46855	7.85553	6.8586	8.67377	6.41406	8.76038	5.30331	6.61235	9.03983	6.90141	6.59614	6.85114	8.14865	14.2225	15.6427	15.4356	18.3942	16.3897	17.9632	16.3058	14.0131	11.5834	15.5495	15.104	12.1679	12.6896	14.6975	14.2883	19.1607	19.7244	18.8506	19.5162	21.6046	18.5607	20.788	19.423	22.6456	26.9317	27.9931	35.1479	35.8386	38.2363	36.3866	40.6795	42.3122	42.9992	42.3224	44.8104	43.6722	45.4463	49.9183	55.4896	59.7374	61.9392	60.5292	61.0323	60.3359	63.8548	62.8595	65.8278	65.992	65.8491	63.2487	65.0987	65.0915	66.8537	66.4179	65.5846	68.3342	64.583	61.6426	59.3044	61.5505	63.1789	60.2668	62.9388	65.644	65.7564	65.6032	64.9063	62.4683	62.4676	63.1637	63.6572	63.242	64.6803	63.4693	66.133	65.5644	67.1616	64.0777	67.5275	67.8969	62.5433	64.2487	62.4169	67.0298	69.3437	68.5564	67.7554	68.3748	68.818	64.6884	64.9033	61.0067	60.1649	58.659	60.1129	61.4272	63.9241	64.8713	65.9042	66.2694	69.7636	73.5428	73.288	79.2217	80.4659	85.9186	89.2497	92.9873	89.4882	92.1267	93.1091	95.4786	101.342	99.7551	102.168	104.643	106.127	104.533	108.734	110.059	108.852	114.204	113.385	110.966	109.239	106.673	110.122	109.115	113.315	116.787	117.158	116.905	118.591	123.402	128.086	133.515	140.09	144.697	149.354	153.499	150.603	149.703	148.778	152.058	151.763	152.673	153.228	154.19	155.965	149.539	149.398	152.257	151.396	153.435	154.249	153.043	153.074	155.946	158.576	156.344	157.421	158.665	162.851	159.583	159.626	161.13	157.449	156.754	152.172	149.736	153.039	152.382	152.201	148.984	151.166	156.254	155.28	151.054	153.082	154.27	155.446	156.454	158.964	162.93	165.041	167.718	167.576	168.54	168.25	170.243	166.733	166.663	165.796	169.097	172.784	174.997	176.087	179.346	176.104	181.01	182.324	181.427	179.507	182.371	180.524	180.352	176.773	181.394	180.37	180.045	185.337	185.164	179.893	177.737	176.279	176.779	176.196	180.214	179.968	176.893	176.304	178.456	179.295	179.974	183.372	182.555	177.698	176.704	179.204	179.209	181.246	181.522	181.795	
0	0	0	0	0	3.5355	3.93426	4.63346	9.71526	10.337	6.00469	7.01201	6.88026	7.86595	5.02049	7.3803	4.57329	5.14362	8.41888	6.57788	5.71296	6.17576	7.98895	13.9734	15.3416	14.8192	18.0977	16.1352	17.724	16.2024	14.2854	12.2779	16.4592	15.9745	13.0014	13.453	15.6609	15.2217	20.1346	20.6647	19.9651	20.5716	22.8826	19.7266	22.1056	20.6373	23.7636	28.1889	29.2227	36.2328	36.8564	39.3022	37.4523	41.787	43.3737	44.0603	43.5085	46.0462	44.761	46.5692	51.0362	56.5335	60.6986	62.9188	61.5016	62.0402	61.3126	64.8157	63.9134	66.8477	67.0575	66.8154	64.1676	66.0091	66.0111	67.8075	67.381	66.5745	69.3455	65.6556	62.7189	60.3912	62.5415	64.1219	61.224	63.8958	66.6379	66.7606	66.6748	65.8913	63.4996	63.5257	64.2161	64.6988	64.2804	65.6132	64.4007	67.0859	66.4484	68.1473	65.0725	68.4893	68.8793	63.5775	65.2721	63.3546	67.9761	70.2548	69.5209	68.6762	69.2965	69.768	65.6	65.9403	62.0414	61.221	59.7159	61.1595	62.4234	64.9264	65.8579	66.9155	67.3158	70.7873	74.5346	74.2497	80.1885	81.4552	86.8914	90.2108	93.9689	90.4328	93.0791	94.0675	96.4395	102.279	100.638	102.989	105.501	106.979	105.406	109.62	110.953	109.701	114.977	114.172	111.728	110.014	107.486	110.903	109.919	114.108	117.542	117.922	117.618	119.28	124.084	128.786	134.23	140.836	145.468	150.119	154.287	151.367	150.461	149.539	152.84	152.529	153.451	154.007	154.98	156.745	150.261	150.127	152.999	152.13	154.168	155	153.788	153.811	156.676	159.293	157.035	158.14	159.391	163.537	160.255	160.348	161.852	158.189	157.509	152.955	150.558	153.811	153.151	152.957	149.738	151.927	156.979	155.999	151.787	153.861	155.049	156.232	157.222	159.741	163.7	165.803	168.496	168.364	169.291	169.034	171.002	167.531	167.462	166.593	169.886	173.566	175.788	176.859	180.105	176.85	181.769	183.101	182.179	180.242	183.137	181.311	181.141	177.542	182.178	181.126	180.82	186.103	185.958	180.697	178.509	177.072	177.573	176.973	181.014	180.779	177.694	177.093	179.257	180.035	180.702	184.082	183.311	178.45	177.433	179.919	179.956	182.007	182.276	182.561	
0	0	0	0	0	0	0.407928	4.01458	8.20326	9.17445	5.55731	5.25491	8.15674	8.91975	6.2783	6.18698	3.22511	3.7965	6.61849	7.11331	6.83138	6.47498	7.27218	12.8321	14.3324	13.6866	16.5479	14.9719	16.9036	16.4695	15.7029	13.8157	18.3438	17.9499	15.6364	16.8012	18.9951	18.5744	23.4354	24.0173	23.1462	23.7797	25.884	22.8657	25.0445	23.7337	26.9043	30.9961	31.9147	38.9556	39.6403	42.1047	40.2095	44.3509	46.0989	46.7386	46.1635	48.5995	47.4531	49.2879	53.794	59.2736	63.46	65.6099	64.2062	64.6006	63.9859	67.4506	66.5005	69.4267	69.7648	69.4628	66.7655	68.6683	68.6926	70.3515	70.0152	69.2395	72.0016	68.2853	65.2206	62.9326	65.2219	66.8427	63.9588	66.7465	69.4933	69.6447	69.433	68.701	66.1128	66.0797	66.7895	67.3084	66.823	68.1465	66.8347	69.4308	68.9365	70.7034	67.5787	71.0249	71.4467	66.2236	68.0501	66.0673	70.6733	73.0668	72.3642	71.4944	72.0714	72.5342	68.3007	68.5398	64.5496	63.6018	62.1154	63.6593	65.0192	67.5045	68.445	69.5369	69.9016	73.3803	77.2364	76.8843	82.7863	84.0848	89.5658	92.8804	96.5723	93.1031	95.8564	96.9558	99.3893	105.229	103.675	106.05	108.551	110.05	108.529	112.747	114.113	112.877	118.135	117.346	114.866	113.081	110.548	113.949	112.933	117.116	120.552	120.899	120.588	122.247	127.059	131.719	137.125	143.699	148.333	153.041	157.206	154.324	153.388	152.456	155.753	155.471	156.411	156.949	157.875	159.636	153.158	153.05	155.989	155.094	157.159	157.958	156.74	156.745	159.636	162.293	160.068	161.154	162.386	166.492	163.215	163.277	164.773	161.103	160.437	155.882	153.492	156.793	156.078	155.929	152.688	154.895	159.948	158.985	154.746	156.788	157.961	159.161	160.177	162.696	166.664	168.768	171.433	171.332	172.29	171.979	173.954	170.491	170.426	169.549	172.833	176.565	178.808	179.885	183.153	179.916	184.833	186.139	185.211	183.24	186.171	184.352	184.183	180.549	185.206	184.165	183.839	189.135	188.994	183.729	181.516	180.103	180.619	180.004	184.036	183.787	180.731	180.146	182.326	183.097	183.782	187.153	186.377	181.501	180.483	182.993	183.008	185.042	185.345	185.619	
0	0	0	0	0	0	0	4.09924	8.0897	9.09117	5.65169	5.12631	8.32155	9.08559	6.53014	6.16765	3.22456	3.8451	6.44765	7.21976	7.02855	6.57906	7.2191	12.689	14.2026	13.5581	16.3466	14.8195	16.7874	16.4794	15.838	13.9619	18.5156	18.1334	15.9019	17.1574	19.3606	18.9359	23.8009	24.3846	23.4949	24.1358	26.1978	23.2069	25.3508	24.0622	27.2512	31.3103	32.2226	39.275	39.969	42.4313	40.5328	44.654	46.4189	47.0545	46.4686	48.8916	47.7682	49.6027	54.1119	59.5947	63.788	65.9305	64.5285	64.9077	64.3052	67.7672	66.8069	69.7344	70.0808	69.7801	67.0812	68.99	69.0157	70.66	70.3315	69.5569	72.3166	68.5941	65.5178	63.2329	65.5408	67.1681	64.2847	67.0822	69.8268	69.9799	69.7531	69.0313	66.423	66.3828	67.0948	67.6176	67.1264	68.4554	67.1345	69.7205	69.2438	71.011	67.8814	71.3321	71.7556	66.5366	68.3752	66.3923	70.9962	73.4017	72.6985	71.8293	72.4025	72.8629	68.6261	68.8484	64.8501	63.8892	62.4046	63.9584	65.3302	67.8134	68.7555	69.849	70.2081	73.6888	77.5565	77.2003	83.0983	84.3983	89.8842	93.1989	96.8833	93.4228	96.1851	97.2936	99.7319	105.573	104.029	106.41	108.908	110.409	108.891	113.107	114.476	113.244	118.505	117.716	115.235	113.444	110.908	114.31	113.29	117.473	120.911	121.255	120.946	122.607	127.42	132.074	137.476	144.046	148.679	153.393	157.556	154.679	153.74	152.807	156.102	155.823	156.765	157.301	158.223	159.984	153.51	153.403	156.347	155.451	157.518	158.313	157.094	157.099	159.992	162.653	160.433	161.516	162.745	166.85	163.574	163.631	165.126	161.455	160.789	156.232	153.842	157.149	156.43	156.285	153.042	155.25	160.306	159.344	155.102	157.139	158.31	159.512	160.53	163.049	167.019	169.123	171.785	171.685	172.649	172.331	174.308	170.843	170.779	169.902	173.185	176.921	179.166	180.244	183.515	180.281	185.196	186.499	185.572	183.599	186.531	184.712	184.543	180.907	185.565	184.526	184.198	189.496	189.353	184.087	181.874	180.462	180.979	180.364	184.394	184.143	181.089	180.507	182.688	183.461	184.148	187.519	186.741	181.863	180.847	183.359	183.371	185.403	185.709	185.981	
0	0	0	0	0	0	0	0	5.15634	5.74516	2.70459	2.66088	5.33572	5.11787	3.63681	3.43034	1.5194	2.59334	4.19603	3.80662	3.29228	2.71633	4.64486	9.97023	11.2554	10.3698	13.925	12.0739	13.7355	12.9546	12.6179	11.5634	16.3671	15.9199	13.9237	15.9206	19.1158	18.3234	23.7545	24.0578	23.5921	24.3174	25.9723	23.2764	25.1791	23.8532	27.5136	32.2309	33.4399	40.5936	41.2271	43.6159	41.804	46.2149	47.7445	48.4612	47.7944	50.3276	49.1292	50.8823	55.3194	60.8974	65.0973	67.3519	65.9308	66.5269	65.7581	69.2875	68.3588	71.3175	71.421	71.2776	68.6718	70.4852	70.4726	72.3228	71.8512	71.0159	73.779	70.0632	67.1886	64.8362	66.9751	68.5532	65.6419	68.2277	70.941	71.0294	70.9953	70.2388	67.9466	67.9846	68.6693	69.1405	68.757	70.1401	68.9625	71.6651	71.0023	72.6446	69.5871	73.0049	73.3728	68.0046	69.6183	67.7932	72.4184	74.6343	73.8516	73.0482	73.6988	74.1643	70.0533	70.3898	66.5355	65.747	64.2363	65.6503	66.8994	69.4068	70.3415	71.3689	71.7657	75.2468	78.95	78.7181	84.6716	85.9116	91.3295	94.6562	98.4398	94.8845	97.4585	98.3525	100.66	106.514	104.805	107.148	109.661	111.114	109.458	113.659	114.93	113.683	119.013	118.182	115.795	114.171	111.644	115.084	114.132	118.328	121.761	122.173	121.871	123.531	128.325	133.068	138.546	145.179	149.812	154.414	158.585	155.63	154.752	153.839	157.143	156.807	157.713	158.284	159.297	161.065	154.573	154.419	157.23	156.384	158.396	159.262	158.055	158.093	160.934	163.512	161.215	162.344	163.616	167.79	164.502	164.632	166.142	162.487	161.798	157.246	154.839	158.051	157.441	157.207	154.007	156.181	161.228	160.232	156.046	158.153	159.352	160.52	161.488	164.006	167.955	170.057	172.777	172.616	173.512	173.307	175.268	171.79	171.716	170.854	174.156	177.785	179.985	181.051	184.273	180.995	185.917	187.279	186.363	184.461	187.319	185.483	185.312	181.754	186.365	185.303	185.018	190.286	190.136	184.878	182.72	181.256	181.739	181.158	185.207	184.986	181.871	181.253	183.395	184.187	184.831	188.22	187.458	182.615	181.598	184.054	184.119	186.188	186.42	186.715	
0	0	0	0	0	0	0	0	0	1.42316	4.52522	3.46183	8.34696	6.44969	6.84134	3.0223	5.7921	5.36179	3.64836	6.45271	6.31228	5.36217	5.98198	7.77427	8.64641	6.69901	10.7531	9.41618	11.0865	11.7622	13.6711	13.8727	18.7744	18.3771	17.2546	20.0451	23.7664	22.7909	28.4383	28.5942	28.3426	29.1016	30.4511	28.0082	29.6717	28.4077	32.3062	37.2261	38.5138	45.674	46.2798	48.661	46.8701	51.3341	52.8147	53.546	52.8765	55.4252	54.2104	55.9497	60.3657	65.9489	70.1202	72.4032	70.9764	71.6206	70.8148	74.3473	73.4565	76.4089	76.4805	76.3352	73.7224	75.5165	75.5022	77.3983	76.9109	76.0764	78.8468	75.1507	72.3087	69.9502	72.0333	73.5817	70.6727	73.2084	75.9252	75.9986	76.0334	75.2444	73.0335	73.091	73.7699	74.2299	73.8616	75.2088	74.0436	76.7623	76.0517	77.73	74.6855	78.0849	78.4545	73.0829	74.6454	72.8227	77.4535	79.6119	78.8336	78.0283	78.6964	79.1758	75.0739	75.4805	71.6464	70.8798	69.3677	70.7656	71.9818	74.494	75.4215	76.4475	76.8612	80.3344	83.9958	83.7744	89.7373	90.9766	96.3739	99.697	103.506	99.9185	102.455	103.294	105.561	111.407	109.616	111.912	114.449	115.88	114.182	118.381	119.613	118.338	123.652	122.812	120.449	118.898	116.399	119.831	118.917	123.109	126.512	126.952	126.615	128.254	133.034	137.817	143.326	149.999	154.65	159.216	163.404	160.409	159.545	158.641	161.963	161.599	162.501	163.083	164.13	165.894	159.354	159.191	161.972	161.135	163.128	164.031	162.822	162.864	165.684	168.223	165.88	167.048	168.339	172.501	169.198	169.392	170.906	167.271	166.588	162.058	159.673	162.821	162.242	161.972	158.783	160.953	165.968	164.956	160.8	162.962	164.169	165.333	166.272	168.794	172.731	174.827	177.576	177.403	178.249	178.106	180.042	176.59	176.513	175.655	178.956	182.544	184.735	185.784	188.978	185.676	190.607	192.005	191.074	189.183	192.04	190.212	190.042	186.498	191.103	190.012	189.757	195.006	194.874	189.627	187.465	186	186.469	185.889	189.959	189.758	186.614	185.976	188.11	188.867	189.485	192.866	192.145	187.313	186.279	188.702	188.812	190.905	191.104	191.416	
0	0	0	0	0	0	0	0	0	0	5.20262	4.2233	7.9844	5.88073	7.1154	3.97622	6.47077	6.36638	4.08803	6.18835	6.20642	5.24664	5.8444	6.96256	7.65631	5.60778	10.0123	8.51454	9.98936	10.4939	12.6457	13.1781	18.0189	17.6209	16.698	19.7589	23.7103	22.6348	28.392	28.463	28.3083	29.1023	30.2442	27.955	29.4786	28.2449	32.292	37.3545	38.7358	45.9448	46.5487	48.888	47.1285	51.6627	53.0795	53.8354	53.1053	55.67	54.4762	56.1766	60.5638	66.1928	70.3867	72.699	71.2694	71.9733	71.1232	74.6797	73.7718	76.7425	76.72	76.657	74.0909	75.855	75.8253	77.7775	77.2405	76.3786	79.1415	75.4318	72.6571	70.2754	72.3303	73.8756	70.9556	73.4191	76.1117	76.1602	76.2388	75.4653	73.3468	73.4217	74.0929	74.5389	74.2071	75.6029	74.4856	77.2341	76.4841	78.0897	75.0682	78.4645	78.8094	73.377	74.8671	73.1239	77.7558	79.8602	79.0396	78.2702	78.9634	79.4355	75.39	75.796	72.0125	71.296	69.7763	71.131	72.3213	74.8378	75.7669	76.7629	77.1781	80.6559	84.2701	84.0995	90.076	91.2877	96.6647	99.9939	103.829	100.222	102.692	103.455	105.675	111.53	109.7	112.002	114.531	115.947	114.194	118.382	119.577	118.312	123.672	122.812	120.492	118.996	116.488	119.943	119.045	123.244	126.656	127.117	126.798	128.444	133.219	138.025	143.555	150.239	154.881	159.409	163.592	160.578	159.737	158.839	162.157	161.778	162.664	163.257	164.333	166.102	159.575	159.394	162.123	161.307	163.28	164.202	163	163.056	165.859	168.373	166.012	167.187	168.49	172.688	169.387	169.59	171.109	167.474	166.778	162.242	159.839	162.969	162.43	162.132	158.96	161.115	166.137	165.117	160.976	163.147	164.364	165.513	166.44	168.959	172.89	174.988	177.751	177.554	178.388	178.273	180.212	176.743	176.663	175.81	179.121	182.673	184.843	185.895	189.075	185.763	190.691	192.103	191.185	189.325	192.145	190.305	190.133	186.624	191.206	190.117	189.871	195.111	194.968	189.721	187.59	186.099	186.556	185.994	190.063	189.868	186.707	186.059	188.176	188.959	189.566	192.958	192.228	187.411	186.384	188.791	188.91	191.011	191.186	191.502	
