0	26.56	-3.78	15.7
0	28.7209	-5.72093	14.6512
0	28.7059	-5.11765	9.05882
0	28.6923	-5.76923	9.27692
0	31.22	-8.68	8.94
0	31.9861	-7.23611	11.1944
0	30.92	-2.48	9.96
0	32.3947	-2.42105	11.3421
0	33.7111	-2.11111	11.1333
0	31.1667	-0.194445	9.41667
0	28.2174	0.97826	8.5
0	27.2692	1.42308	3.38462
0	27.0377	-3.43396	3.92453
0	24.3871	-4.25806	3.45161
0	28.1915	-5.3617	3.82979
0	28.1724	-6	3.44828
0	31.2456	-7	1.59649
0	30.16	-9.8	5.28
0	27.8421	-12	4.10526
0	29.8718	-17.4103	5.15385
0	28.3934	-19.082	4.80328
0	28.3	-19.26	7
0	30.725	-22	7.125
0	30.3889	-23.9444	2.08333
0	29.4407	-26.322	0.79661
0	30.4706	-23.0882	0.617647
0	26.7059	-19.3824	1.91176
0	25.6207	-21	2.58621
0	23.1746	-19.873	6.33333
0	24.12	-18.5	8.06
0	24.5526	-18.1053	10.7632
0	25.2667	-18.05	9.41667
0	29.6197	-14.8451	11.8028
0	31.2143	-15.8333	14.8095
0	32.6667	-17.1481	15.5556
0	35.4638	-17.2464	16.2029
0	36.4062	-20.2188	14.8438
0	35.2692	-22.5192	12.1731
0	36.7576	-25.2424	9.42424
0	35.9	-26.22	7.32
0	33.5556	-23.7037	4.03704
0	32.2593	-23.1111	4.74074
0	28.898	-21.6122	8.16327
0	25.5286	-21.7714	9.35714
0	20.5231	-20.8615	10.1077
0	18.25	-18.1562	6.8125
0	19.2581	-17	8.03226
0	17.1087	-18.9783	9.21739
0	19.4211	-15.7018	6.75439
0	17.32	-11.76	8.12
0	19.6154	-11.4615	8.12821
0	16.86	-11.1	7.08
0	16.3607	-8.90164	6.7541
0	19.9655	-12.7241	5.55172
0	21	-13.4167	6.08333
0	21.1765	-16.2647	4.44118
0	21.5385	-15.7308	3.80769
0	22.5476	-19.4286	4.07143
0	25	-18.918	2.39344
0	25.18	-20.26	1.08
0	26.76	-21.7	1.46
0	27.8305	-23.9831	2.61017
0	28.2	-26.7231	0.0769231
0	23.66	-28.36	1.58
