0	-50.4	10.34	14.26
0	-50.4884	10.1395	13.3953
0	-44.3529	9.52941	15.4118
0	-43.5846	9.04615	16.8615
0	-44.92	8.98	15.22
0	-41.9722	9.36111	13.3056
0	-41.6	9.34	13.14
0	-43.2632	5.65789	12.4474
0	-41.8	2.75556	8.44444
0	-42.1944	1.41667	8.72222
0	-44.7609	4.30435	10.1957
0	-42.8846	5.42308	8.69231
0	-39.5472	6.20755	6.33962
0	-37.5806	5.64516	7.19355
0	-37.1277	9.65957	8
0	-35.5517	9.13793	9.06897
0	-34	1.85965	8.85965
0	-37.6	0.64	4.52
0	-38.1053	3.34211	5.5
0	-34.4103	-0.564103	7.35897
0	-32.2459	-1.67213	8.72131
0	-34.1	-1.18	8.64
0	-37.325	-0.275	7.7
0	-40.0278	1.20833	9.68056
0	-39.7627	-0.389831	7.76271
0	-39.5588	0.5	5.29412
0	-37	-1.35294	6.35294
0	-34.8621	-0.724138	4.24138
0	-31.9841	3.01587	3.96825
0	-33.62	3.02	1.04
0	-31.6316	1.28947	1.23684
0	-29.7667	4.38333	3.38333
0	-27.493	2.28169	0.323944
0	-28.0714	2.57143	0.785715
0	-30.7407	-0.222222	1.96296
0	-35.1159	-1.50725	1.10145
0	-36.1406	-0.671875	5.875
0	-35.8654	1.17308	5.34615
0	-38.8485	-2.21212	9.39394
0	-39.54	-0.64	9.58
0	-40.9259	-2.14815	10.3704
0	-39.9074	-3.18519	10.3519
0	-41.6735	0.571429	5.77551
0	-35.7143	6.42857	4.57143
0	-36.6308	9.4	7.8
0	-38.1406	8.64062	12.25
0	-35.0323	11.7419	10.4839
0	-36.3261	16.2609	14.2391
0	-36.3509	14.8772	14.4386
0	-31.18	9.76	17.98
0	-29.3846	9.28205	17.4615
0	-28.7	9.54	20.32
0	-30.0164	9.45902	19.2951
0	-30.6207	5.34483	16.2069
0	-27.4444	1.61111	17.1111
0	-27.6176	2.76471	17.4412
0	-30.2692	0.115385	19.6154
0	-36.6905	1.2619	19.5714
0	-35.623	1.80328	18.6557
0	-38.88	2.46	20.98
0	-40.54	6.5	24.64
