1	7	4
15	11	-10
9	11	0
2	-4	8
9	-9	-7
14	12	-17
15	-7	-11
-9	0	6
5	7	6
-1	4	8
1	-5	13
10	3	11
-6	1	-13
-12	8	-2
-15	18	16
8	-4	16
-12	-2	12
9	-6	-8
-14	4	7
3	12	0
-1	-7	-13
-11	-12	3
9	3	13
-12	-11	-1
15	-21	-3
-1	12	-2
13	3	7
4	-17	15
9	7	-5
-5	-12	2
-17	5	14
-4	7	9
12	3	3
6	-1	-11
1	8	6
-8	4	-4
8	1	-2
-10	-3	7
-7	5	16
-13	15	11
-6	1	-1
-10	-8	1
-6	-7	-1
9	20	-19
